corridor_id,us_state,state,municipality,recipient_id,dose,G,event,partition
Alabama_Tlaxcala_Santa Apolonia Teacalco,Alabama,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Alaska_Tlaxcala_Santa Apolonia Teacalco,Alaska,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Arizona_Tlaxcala_Santa Apolonia Teacalco,Arizona,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Arkansas_Tlaxcala_Santa Apolonia Teacalco,Arkansas,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
California_Tlaxcala_Santa Apolonia Teacalco,California,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Colorado_Tlaxcala_Santa Apolonia Teacalco,Colorado,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Connecticut_Tlaxcala_Santa Apolonia Teacalco,Connecticut,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Delaware_Tlaxcala_Santa Apolonia Teacalco,Delaware,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
District Of Columbia_Tlaxcala_Santa Apolonia Teacalco,District Of Columbia,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Florida_Tlaxcala_Santa Apolonia Teacalco,Florida,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Georgia_Tlaxcala_Santa Apolonia Teacalco,Georgia,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Hawaii_Tlaxcala_Santa Apolonia Teacalco,Hawaii,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Idaho_Tlaxcala_Santa Apolonia Teacalco,Idaho,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Illinois_Tlaxcala_Santa Apolonia Teacalco,Illinois,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Indiana_Tlaxcala_Santa Apolonia Teacalco,Indiana,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Iowa_Tlaxcala_Santa Apolonia Teacalco,Iowa,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Kansas_Tlaxcala_Santa Apolonia Teacalco,Kansas,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Kentucky_Tlaxcala_Santa Apolonia Teacalco,Kentucky,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Louisiana_Tlaxcala_Santa Apolonia Teacalco,Louisiana,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Maine_Tlaxcala_Santa Apolonia Teacalco,Maine,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Maryland_Tlaxcala_Santa Apolonia Teacalco,Maryland,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Massachusetts_Tlaxcala_Santa Apolonia Teacalco,Massachusetts,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Michigan_Tlaxcala_Santa Apolonia Teacalco,Michigan,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Minnesota_Tlaxcala_Santa Apolonia Teacalco,Minnesota,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Mississippi_Tlaxcala_Santa Apolonia Teacalco,Mississippi,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Missouri_Tlaxcala_Santa Apolonia Teacalco,Missouri,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Montana_Tlaxcala_Santa Apolonia Teacalco,Montana,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Nebraska_Tlaxcala_Santa Apolonia Teacalco,Nebraska,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Nevada_Tlaxcala_Santa Apolonia Teacalco,Nevada,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
New Hampshire_Tlaxcala_Santa Apolonia Teacalco,New Hampshire,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
New Jersey_Tlaxcala_Santa Apolonia Teacalco,New Jersey,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
New Mexico_Tlaxcala_Santa Apolonia Teacalco,New Mexico,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
New York_Tlaxcala_Santa Apolonia Teacalco,New York,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
North Carolina_Tlaxcala_Santa Apolonia Teacalco,North Carolina,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
North Dakota_Tlaxcala_Santa Apolonia Teacalco,North Dakota,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Ohio_Tlaxcala_Santa Apolonia Teacalco,Ohio,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Oklahoma_Tlaxcala_Santa Apolonia Teacalco,Oklahoma,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Oregon_Tlaxcala_Santa Apolonia Teacalco,Oregon,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Pennsylvania_Tlaxcala_Santa Apolonia Teacalco,Pennsylvania,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Rhode Island_Tlaxcala_Santa Apolonia Teacalco,Rhode Island,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
South Carolina_Tlaxcala_Santa Apolonia Teacalco,South Carolina,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
South Dakota_Tlaxcala_Santa Apolonia Teacalco,South Dakota,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Tennessee_Tlaxcala_Santa Apolonia Teacalco,Tennessee,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Texas_Tlaxcala_Santa Apolonia Teacalco,Texas,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Utah_Tlaxcala_Santa Apolonia Teacalco,Utah,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Vermont_Tlaxcala_Santa Apolonia Teacalco,Vermont,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Virginia_Tlaxcala_Santa Apolonia Teacalco,Virginia,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Washington_Tlaxcala_Santa Apolonia Teacalco,Washington,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
West Virginia_Tlaxcala_Santa Apolonia Teacalco,West Virginia,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Wisconsin_Tlaxcala_Santa Apolonia Teacalco,Wisconsin,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Wyoming_Tlaxcala_Santa Apolonia Teacalco,Wyoming,Tlaxcala,Santa Apolonia Teacalco,Tlaxcala_Santa Apolonia Teacalco,19.9899955902036,19,2017_M7.1_matzaco,10-20
Alabama_Puebla_Albino Zertuche,Alabama,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Alaska_Puebla_Albino Zertuche,Alaska,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Arizona_Puebla_Albino Zertuche,Arizona,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Arkansas_Puebla_Albino Zertuche,Arkansas,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
California_Puebla_Albino Zertuche,California,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Colorado_Puebla_Albino Zertuche,Colorado,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Connecticut_Puebla_Albino Zertuche,Connecticut,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Delaware_Puebla_Albino Zertuche,Delaware,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
District Of Columbia_Puebla_Albino Zertuche,District Of Columbia,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Florida_Puebla_Albino Zertuche,Florida,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Georgia_Puebla_Albino Zertuche,Georgia,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Hawaii_Puebla_Albino Zertuche,Hawaii,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Idaho_Puebla_Albino Zertuche,Idaho,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Illinois_Puebla_Albino Zertuche,Illinois,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Indiana_Puebla_Albino Zertuche,Indiana,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Iowa_Puebla_Albino Zertuche,Iowa,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Kansas_Puebla_Albino Zertuche,Kansas,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Kentucky_Puebla_Albino Zertuche,Kentucky,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Louisiana_Puebla_Albino Zertuche,Louisiana,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Maine_Puebla_Albino Zertuche,Maine,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Maryland_Puebla_Albino Zertuche,Maryland,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Massachusetts_Puebla_Albino Zertuche,Massachusetts,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Michigan_Puebla_Albino Zertuche,Michigan,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Minnesota_Puebla_Albino Zertuche,Minnesota,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Mississippi_Puebla_Albino Zertuche,Mississippi,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Missouri_Puebla_Albino Zertuche,Missouri,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Montana_Puebla_Albino Zertuche,Montana,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Nebraska_Puebla_Albino Zertuche,Nebraska,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Nevada_Puebla_Albino Zertuche,Nevada,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
New Hampshire_Puebla_Albino Zertuche,New Hampshire,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
New Jersey_Puebla_Albino Zertuche,New Jersey,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
New Mexico_Puebla_Albino Zertuche,New Mexico,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
New York_Puebla_Albino Zertuche,New York,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
North Carolina_Puebla_Albino Zertuche,North Carolina,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
North Dakota_Puebla_Albino Zertuche,North Dakota,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Ohio_Puebla_Albino Zertuche,Ohio,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Oklahoma_Puebla_Albino Zertuche,Oklahoma,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Oregon_Puebla_Albino Zertuche,Oregon,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Pennsylvania_Puebla_Albino Zertuche,Pennsylvania,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Rhode Island_Puebla_Albino Zertuche,Rhode Island,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
South Carolina_Puebla_Albino Zertuche,South Carolina,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
South Dakota_Puebla_Albino Zertuche,South Dakota,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Tennessee_Puebla_Albino Zertuche,Tennessee,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Texas_Puebla_Albino Zertuche,Texas,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Utah_Puebla_Albino Zertuche,Utah,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Vermont_Puebla_Albino Zertuche,Vermont,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Virginia_Puebla_Albino Zertuche,Virginia,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Washington_Puebla_Albino Zertuche,Washington,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
West Virginia_Puebla_Albino Zertuche,West Virginia,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Wisconsin_Puebla_Albino Zertuche,Wisconsin,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Wyoming_Puebla_Albino Zertuche,Wyoming,Puebla,Albino Zertuche,Puebla_Albino Zertuche,19.9711297355613,19,2017_M7.1_matzaco,10-20
Alabama_Puebla_Ixcamilpa De Guerrero,Alabama,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Alaska_Puebla_Ixcamilpa De Guerrero,Alaska,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Arizona_Puebla_Ixcamilpa De Guerrero,Arizona,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Arkansas_Puebla_Ixcamilpa De Guerrero,Arkansas,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
California_Puebla_Ixcamilpa De Guerrero,California,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Colorado_Puebla_Ixcamilpa De Guerrero,Colorado,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Connecticut_Puebla_Ixcamilpa De Guerrero,Connecticut,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Delaware_Puebla_Ixcamilpa De Guerrero,Delaware,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
District Of Columbia_Puebla_Ixcamilpa De Guerrero,District Of Columbia,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Florida_Puebla_Ixcamilpa De Guerrero,Florida,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Georgia_Puebla_Ixcamilpa De Guerrero,Georgia,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Hawaii_Puebla_Ixcamilpa De Guerrero,Hawaii,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Idaho_Puebla_Ixcamilpa De Guerrero,Idaho,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Illinois_Puebla_Ixcamilpa De Guerrero,Illinois,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Indiana_Puebla_Ixcamilpa De Guerrero,Indiana,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Iowa_Puebla_Ixcamilpa De Guerrero,Iowa,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Kansas_Puebla_Ixcamilpa De Guerrero,Kansas,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Kentucky_Puebla_Ixcamilpa De Guerrero,Kentucky,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Louisiana_Puebla_Ixcamilpa De Guerrero,Louisiana,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Maine_Puebla_Ixcamilpa De Guerrero,Maine,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Maryland_Puebla_Ixcamilpa De Guerrero,Maryland,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Massachusetts_Puebla_Ixcamilpa De Guerrero,Massachusetts,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Michigan_Puebla_Ixcamilpa De Guerrero,Michigan,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Minnesota_Puebla_Ixcamilpa De Guerrero,Minnesota,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Mississippi_Puebla_Ixcamilpa De Guerrero,Mississippi,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Missouri_Puebla_Ixcamilpa De Guerrero,Missouri,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Montana_Puebla_Ixcamilpa De Guerrero,Montana,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Nebraska_Puebla_Ixcamilpa De Guerrero,Nebraska,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Nevada_Puebla_Ixcamilpa De Guerrero,Nevada,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
New Hampshire_Puebla_Ixcamilpa De Guerrero,New Hampshire,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
New Jersey_Puebla_Ixcamilpa De Guerrero,New Jersey,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
New Mexico_Puebla_Ixcamilpa De Guerrero,New Mexico,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
New York_Puebla_Ixcamilpa De Guerrero,New York,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
North Carolina_Puebla_Ixcamilpa De Guerrero,North Carolina,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
North Dakota_Puebla_Ixcamilpa De Guerrero,North Dakota,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Ohio_Puebla_Ixcamilpa De Guerrero,Ohio,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Oklahoma_Puebla_Ixcamilpa De Guerrero,Oklahoma,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Oregon_Puebla_Ixcamilpa De Guerrero,Oregon,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Pennsylvania_Puebla_Ixcamilpa De Guerrero,Pennsylvania,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Rhode Island_Puebla_Ixcamilpa De Guerrero,Rhode Island,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
South Carolina_Puebla_Ixcamilpa De Guerrero,South Carolina,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
South Dakota_Puebla_Ixcamilpa De Guerrero,South Dakota,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Tennessee_Puebla_Ixcamilpa De Guerrero,Tennessee,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Texas_Puebla_Ixcamilpa De Guerrero,Texas,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Utah_Puebla_Ixcamilpa De Guerrero,Utah,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Vermont_Puebla_Ixcamilpa De Guerrero,Vermont,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
Virginia_Puebla_Ixcamilpa De Guerrero,Virginia,Puebla,Ixcamilpa De Guerrero,Puebla_Ixcamilpa De Guerrero,19.9703261792224,19,2017_M7.1_matzaco,10-20
