"origin state","origin muni","state","year","weight"
"Aguascalientes","Aguascalientes","illinois",2010,0.0071
"Aguascalientes","Aguascalientes","illinois",2011,0.006168191358124
"Aguascalientes","Aguascalientes","illinois",2012,0.006731788824267
"Aguascalientes","Aguascalientes","illinois",2013,0.005926598525099
"Aguascalientes","Aguascalientes","illinois",2014,0.00556809124485
"Aguascalientes","Aguascalientes","illinois",2015,0.0057505659493638
"Aguascalientes","Aguascalientes","illinois",2016,0.00624645088018171
"Aguascalientes","Aguascalientes","illinois",2017,0.00635707037545514
"Aguascalientes","Aguascalientes","illinois",2018,0.00628559624634816
"Aguascalientes","Aguascalientes","illinois",2019,0.0062496383311151
"Aguascalientes","Aguascalientes","illinois",2020,0.00613555291319857
"Aguascalientes","Aguascalientes","illinois",2021,0.00644810316965071
"Aguascalientes","Aguascalientes","illinois",2022,0.0059715678981734
"Aguascalientes","Aguascalientes","illinois",2023,0.006354616675254
"Aguascalientes","Aguascalientes","illinois",2024,0.00718111186543
"Aguascalientes","Asientos","illinois",2010,8e-04
"Aguascalientes","Asientos","illinois",2011,0.000993319127802
"Aguascalientes","Asientos","illinois",2012,0.000835448732367
"Aguascalientes","Asientos","illinois",2013,0.000846656932157
"Aguascalientes","Asientos","illinois",2014,0.000875627252214
"Aguascalientes","Asientos","illinois",2015,0.000949754104759179
"Aguascalientes","Asientos","illinois",2016,0.00100952741497886
"Aguascalientes","Asientos","illinois",2017,0.00077598042141706
"Aguascalientes","Asientos","illinois",2018,0.000767255879835925
"Aguascalientes","Asientos","illinois",2019,0.000868005323765986
"Aguascalientes","Asientos","illinois",2020,0.000713436385255648
"Aguascalientes","Asientos","illinois",2021,0.000848013568217091
"Aguascalientes","Asientos","illinois",2022,0.000888503182081164
"Aguascalientes","Asientos","illinois",2023,0.000871943244422
"Aguascalientes","Asientos","illinois",2024,0.000965527645772
"Aguascalientes","Calvillo","illinois",2010,0.003
"Aguascalientes","Calvillo","illinois",2011,0.00299597865966
"Aguascalientes","Calvillo","illinois",2012,0.002168953439799
"Aguascalientes","Calvillo","illinois",2013,0.003460250070555
"Aguascalientes","Calvillo","illinois",2014,0.003109599344402
"Aguascalientes","Calvillo","illinois",2015,0.00326559288074731
"Aguascalientes","Calvillo","illinois",2016,0.0034544766231308
"Aguascalientes","Calvillo","illinois",2017,0.00314868978690384
"Aguascalientes","Calvillo","illinois",2018,0.00311328828164193
"Aguascalientes","Calvillo","illinois",2019,0.00312481916555755
"Aguascalientes","Calvillo","illinois",2020,0.00247324613555291
"Aguascalientes","Calvillo","illinois",2021,0.0032480519688315
"Aguascalientes","Calvillo","illinois",2022,0.00307876684023473
"Aguascalientes","Calvillo","illinois",2023,0.002655463517102
"Aguascalientes","Calvillo","illinois",2024,0.002519423700686
"Aguascalientes","Cosio","illinois",2010,0
"Aguascalientes","Cosio","illinois",2011,3.204255251e-05
"Aguascalientes","Cosio","illinois",2012,4.8198965329e-05
"Aguascalientes","Cosio","illinois",2013,1.2270390321e-05
"Aguascalientes","Cosio","illinois",2014,4.4903961652e-05
"Aguascalientes","Cosio","illinois",2015,3.90309906065416e-05
"Aguascalientes","Cosio","illinois",2016,6.30954634361789e-05
"Aguascalientes","Cosio","illinois",2017,2.98454008237331e-05
"Aguascalientes","Cosio","illinois",2018,2.9509841532151e-05
"Aguascalientes","Cosio","illinois",2019,5.7867021584399e-05
"Aguascalientes","Cosio","illinois",2020,7.13436385255648e-05
"Aguascalientes","Cosio","illinois",2021,1.60002560040961e-05
"Aguascalientes","Cosio","illinois",2022,4.13257293991239e-05
"Aguascalientes","Cosio","illinois",2023,3.9633783837e-05
"Aguascalientes","Cosio","illinois",2024,4.5259108396e-05
"Aguascalientes","El Llano","illinois",2010,0
"Aguascalientes","El Llano","illinois",2011,4.8063828765e-05
"Aguascalientes","El Llano","illinois",2012,4.8198965329e-05
"Aguascalientes","El Llano","illinois",2013,4.9081561284e-05
"Aguascalientes","El Llano","illinois",2014,4.4903961652e-05
"Aguascalientes","El Llano","illinois",2015,2.60206604043611e-05
"Aguascalientes","El Llano","illinois",2016,4.73215975771342e-05
"Aguascalientes","El Llano","illinois",2017,5.96908016474661e-05
"Aguascalientes","El Llano","illinois",2018,5.90196830643019e-05
"Aguascalientes","El Llano","illinois",2019,8.68005323765986e-05
"Aguascalientes","El Llano","illinois",2020,2.37812128418549e-05
"Aguascalientes","El Llano","illinois",2021,3.20005120081921e-05
"Aguascalientes","El Llano","illinois",2022,6.19885940986858e-05
"Aguascalientes","El Llano","illinois",2023,1.3211261279e-05
"Aguascalientes","El Llano","illinois",2024,4.5259108396e-05
"Aguascalientes","Jesus Maria","illinois",2010,7e-04
"Aguascalientes","Jesus Maria","illinois",2011,0.000720957431469
"Aguascalientes","Jesus Maria","illinois",2012,0.000883647697696
"Aguascalientes","Jesus Maria","illinois",2013,0.000638060296698
"Aguascalientes","Jesus Maria","illinois",2014,0.000583751501476
"Aguascalientes","Jesus Maria","illinois",2015,0.000819650802737373
"Aguascalientes","Jesus Maria","illinois",2016,0.000583633036784655
"Aguascalientes","Jesus Maria","illinois",2017,0.00073121232018146
"Aguascalientes","Jesus Maria","illinois",2018,0.000722991117537699
"Aguascalientes","Jesus Maria","illinois",2019,0.000665470748220589
"Aguascalientes","Jesus Maria","illinois",2020,0.000832342449464923
"Aguascalientes","Jesus Maria","illinois",2021,0.00105601689627034
"Aguascalientes","Jesus Maria","illinois",2022,0.00117778328787503
"Aguascalientes","Jesus Maria","illinois",2023,0.000832309460584
"Aguascalientes","Jesus Maria","illinois",2024,0.001327600512937
"Aguascalientes","Pabellon De Arteaga","illinois",2010,4e-04
"Aguascalientes","Pabellon De Arteaga","illinois",2011,0.000576765945175
"Aguascalientes","Pabellon De Arteaga","illinois",2012,0.000690851836381
"Aguascalientes","Pabellon De Arteaga","illinois",2013,0.000564437954771
"Aguascalientes","Pabellon De Arteaga","illinois",2014,0.000550073530237
"Aguascalientes","Pabellon De Arteaga","illinois",2015,0.000715568161119929
"Aguascalientes","Pabellon De Arteaga","illinois",2016,0.000646728500220834
"Aguascalientes","Pabellon De Arteaga","illinois",2017,0.000507371814003462
"Aguascalientes","Pabellon De Arteaga","illinois",2018,0.000501667306046567
"Aguascalientes","Pabellon De Arteaga","illinois",2019,0.000520803194259592
"Aguascalientes","Pabellon De Arteaga","illinois",2020,0.000737217598097503
"Aguascalientes","Pabellon De Arteaga","illinois",2021,0.000768012288196611
"Aguascalientes","Pabellon De Arteaga","illinois",2022,0.000475245888089925
"Aguascalientes","Pabellon De Arteaga","illinois",2023,0.000515239189885
"Aguascalientes","Pabellon De Arteaga","illinois",2024,0.00078449121219
"Aguascalientes","Rincon De Romos","illinois",2010,5e-04
"Aguascalientes","Rincon De Romos","illinois",2011,0.000304404248842
"Aguascalientes","Rincon De Romos","illinois",2012,0.000578387583947
"Aguascalientes","Rincon De Romos","illinois",2013,0.000319030148349
"Aguascalientes","Rincon De Romos","illinois",2014,0.00033677971239
"Aguascalientes","Rincon De Romos","illinois",2015,0.000403320236267597
"Aguascalientes","Rincon De Romos","illinois",2016,0.00033125118303994
"Aguascalientes","Rincon De Romos","illinois",2017,0.000596908016474661
"Aguascalientes","Rincon De Romos","illinois",2018,0.000590196830643019
"Aguascalientes","Rincon De Romos","illinois",2019,0.000245934841733696
"Aguascalientes","Rincon De Romos","illinois",2020,0.000285374554102259
"Aguascalientes","Rincon De Romos","illinois",2021,0.000416006656106498
"Aguascalientes","Rincon De Romos","illinois",2022,0.000371931564592115
"Aguascalientes","Rincon De Romos","illinois",2023,0.000356704054536
"Aguascalientes","Rincon De Romos","illinois",2024,0.000422418345025
"Aguascalientes","San Francisco De Los Romo","illinois",2010,2e-04
"Aguascalientes","San Francisco De Los Romo","illinois",2011,0.000352468077607
"Aguascalientes","San Francisco De Los Romo","illinois",2012,0.000224928504868
"Aguascalientes","San Francisco De Los Romo","illinois",2013,0.000490815612845
"Aguascalientes","San Francisco De Los Romo","illinois",2014,0.000572525511063
"Aguascalientes","San Francisco De Los Romo","illinois",2015,0.000351278915458874
"Aguascalientes","San Francisco De Los Romo","illinois",2016,0.000488989841630387
"Aguascalientes","San Francisco De Los Romo","illinois",2017,0.000283531307825464
"Aguascalientes","San Francisco De Los Romo","illinois",2018,0.000280343494555434
"Aguascalientes","San Francisco De Los Romo","illinois",2019,0.000535269949655691
"Aguascalientes","San Francisco De Los Romo","illinois",2020,0.000546967895362663
"Aguascalientes","San Francisco De Los Romo","illinois",2021,0.000320005120081921
"Aguascalientes","San Francisco De Los Romo","illinois",2022,0.000330605835192991
"Aguascalientes","San Francisco De Los Romo","illinois",2023,0.000475605406048
"Aguascalientes","San Francisco De Los Romo","illinois",2024,0.000724145734329
"Aguascalientes","Tepezala","illinois",2010,0
"Aguascalientes","Tepezala","illinois",2011,4.8063828765e-05
"Aguascalientes","Tepezala","illinois",2012,4.8198965329e-05
"Aguascalientes","Tepezala","illinois",2013,3.6811170963e-05
"Aguascalientes","Tepezala","illinois",2014,2.2451980826e-05
"Aguascalientes","Tepezala","illinois",2015,3.90309906065416e-05
"Aguascalientes","Tepezala","illinois",2016,3.15477317180895e-05
"Aguascalientes","Tepezala","illinois",2017,1.49227004118665e-05
"Aguascalientes","Tepezala","illinois",2018,1.47549207660755e-05
"Aguascalientes","Tepezala","illinois",2019,2.89335107921995e-05
"Aguascalientes","Tepezala","illinois",2020,2.37812128418549e-05
"Aguascalientes","Tepezala","illinois",2021,0
"Aguascalientes","Tepezala","illinois",2022,2.06628646995619e-05
"Aguascalientes","Tepezala","illinois",2023,2.6422522558e-05
"Aguascalientes","Tepezala","illinois",2024,0
"Baja California","Ensenada","illinois",2010,3e-04
"Baja California","Ensenada","illinois",2011,0.000416553182627
"Baja California","Ensenada","illinois",2012,0.000481989653289
"Baja California","Ensenada","illinois",2013,0.000429463661239
"Baja California","Ensenada","illinois",2014,0.000404135654868
"Baja California","Ensenada","illinois",2015,0.000312247924852333
"Baja California","Ensenada","illinois",2016,0.000378572780617074
"Baja California","Ensenada","illinois",2017,0.000373067510296663
"Baja California","Ensenada","illinois",2018,0.000368873019151887
"Baja California","Ensenada","illinois",2019,0.000419535906486893
"Baja California","Ensenada","illinois",2020,0.000332936979785969
"Baja California","Ensenada","illinois",2021,0.000480007680122882
"Baja California","Ensenada","illinois",2022,0.000309942970493429
"Baja California","Ensenada","illinois",2023,0.000330281531978
"Baja California","Ensenada","illinois",2024,0.000512936561816
"Baja California","Mexicali","illinois",2010,6e-04
"Baja California","Mexicali","illinois",2011,0.000785042536488
"Baja California","Mexicali","illinois",2012,0.000722984479933
"Baja California","Mexicali","illinois",2013,0.000687141857983
"Baja California","Mexicali","illinois",2014,0.000550073530237
"Baja California","Mexicali","illinois",2015,0.000559444198693763
"Baja California","Mexicali","illinois",2016,0.000804467158811282
"Baja California","Mexicali","illinois",2017,0.000805825822240793
"Baja California","Mexicali","illinois",2018,0.000796765721368076
"Baja California","Mexicali","illinois",2019,0.000549736705051791
"Baja California","Mexicali","illinois",2020,0.000428061831153389
"Baja California","Mexicali","illinois",2021,0.000592009472151554
"Baja California","Mexicali","illinois",2022,0.000619885940986858
"Baja California","Mexicali","illinois",2023,0.000541661712444
"Baja California","Mexicali","illinois",2024,0.000452591083956
"Baja California","Tecate","illinois",2010,0
"Baja California","Tecate","illinois",2011,1.6021276255e-05
"Baja California","Tecate","illinois",2012,8.0331608881e-05
"Baja California","Tecate","illinois",2013,6.1351951606e-05
"Baja California","Tecate","illinois",2014,2.2451980826e-05
"Baja California","Tecate","illinois",2015,6.50516510109027e-05
"Baja California","Tecate","illinois",2016,9.46431951542684e-05
"Baja California","Tecate","illinois",2017,0.000119381603294932
"Baja California","Tecate","illinois",2018,0.000118039366128604
"Baja California","Tecate","illinois",2019,2.89335107921995e-05
"Baja California","Tecate","illinois",2020,2.37812128418549e-05
"Baja California","Tecate","illinois",2021,6.40010240163843e-05
"Baja California","Tecate","illinois",2022,6.19885940986858e-05
"Baja California","Tecate","illinois",2023,5.2845045116e-05
"Baja California","Tecate","illinois",2024,6.0345477861e-05
"Baja California","Tijuana","illinois",2010,0.0015
"Baja California","Tijuana","illinois",2011,0.001169553166605
"Baja California","Tijuana","illinois",2012,0.001703030108287
"Baja California","Tijuana","illinois",2013,0.001411094886928
"Baja California","Tijuana","illinois",2014,0.001392022811213
"Baja California","Tijuana","illinois",2015,0.00137909500143114
"Baja California","Tijuana","illinois",2016,0.00181399457379014
"Baja California","Tijuana","illinois",2017,0.00180564674983585
"Baja California","Tijuana","illinois",2018,0.00178534541269513
"Baja California","Tijuana","illinois",2019,0.00164921011515537
"Baja California","Tijuana","illinois",2020,0.00180737217598098
"Baja California","Tijuana","illinois",2021,0.00188803020848334
"Baja California","Tijuana","illinois",2022,0.00179766922886189
"Baja California","Tijuana","illinois",2023,0.001334337389191
"Baja California","Tijuana","illinois",2024,0.001885796183149
"Baja California Sur","Comondu","illinois",2010,0
"Baja California Sur","Comondu","illinois",2011,3.204255251e-05
"Baja California Sur","Comondu","illinois",2012,6.4265287105e-05
"Baja California Sur","Comondu","illinois",2013,8.5892732248e-05
"Baja California Sur","Comondu","illinois",2014,5.6129952065e-05
"Baja California Sur","Comondu","illinois",2015,5.20413208087221e-05
"Baja California Sur","Comondu","illinois",2016,6.30954634361789e-05
"Baja California Sur","Comondu","illinois",2017,5.96908016474661e-05
"Baja California Sur","Comondu","illinois",2018,5.90196830643019e-05
"Baja California Sur","Comondu","illinois",2019,4.34002661882993e-05
"Baja California Sur","Comondu","illinois",2020,9.51248513674197e-05
"Baja California Sur","Comondu","illinois",2021,6.40010240163843e-05
"Baja California Sur","Comondu","illinois",2022,0
"Baja California Sur","Comondu","illinois",2023,0.000198168919187
"Baja California Sur","Comondu","illinois",2024,0
"Baja California Sur","La Paz","illinois",2010,2e-04
"Baja California Sur","La Paz","illinois",2011,0.000208276591313
"Baja California Sur","La Paz","illinois",2012,0.000144596895987
"Baja California Sur","La Paz","illinois",2013,9.8163122569e-05
"Baja California Sur","La Paz","illinois",2014,0.000269423769912
"Baja California Sur","La Paz","illinois",2015,0.000156123962426166
"Baja California Sur","La Paz","illinois",2016,9.46431951542684e-05
"Baja California Sur","La Paz","illinois",2017,0.000119381603294932
"Baja California Sur","La Paz","illinois",2018,0.000118039366128604
"Baja California Sur","La Paz","illinois",2019,0.000245934841733696
"Baja California Sur","La Paz","illinois",2020,0.000118906064209275
"Baja California Sur","La Paz","illinois",2021,0.000144002304036865
"Baja California Sur","La Paz","illinois",2022,0.000123977188197372
"Baja California Sur","La Paz","illinois",2023,0.000105690090233
"Baja California Sur","La Paz","illinois",2024,7.5431847326e-05
"Baja California Sur","Mulege","illinois",2010,0
"Baja California Sur","Mulege","illinois",2011,0
"Baja California Sur","Mulege","illinois",2012,0
"Baja California Sur","Mulege","illinois",2013,0
"Baja California Sur","Mulege","illinois",2014,2.2451980826e-05
"Baja California Sur","Mulege","illinois",2015,3.90309906065416e-05
"Baja California Sur","Mulege","illinois",2016,0
"Baja California Sur","Mulege","illinois",2017,2.98454008237331e-05
"Baja California Sur","Mulege","illinois",2018,2.9509841532151e-05
"Baja California Sur","Mulege","illinois",2019,2.89335107921995e-05
"Baja California Sur","Mulege","illinois",2020,0
"Baja California Sur","Mulege","illinois",2021,1.60002560040961e-05
"Baja California Sur","Mulege","illinois",2022,0
"Baja California Sur","Mulege","illinois",2023,1.3211261279e-05
"Baja California Sur","Mulege","illinois",2024,4.5259108396e-05
"Campeche","Calkini","illinois",2010,0
"Campeche","Calkini","illinois",2011,0
"Campeche","Calkini","illinois",2012,0
"Campeche","Calkini","illinois",2013,0
"Campeche","Calkini","illinois",2014,0
"Campeche","Calkini","illinois",2015,0
"Campeche","Calkini","illinois",2016,0
"Campeche","Calkini","illinois",2017,0
"Campeche","Calkini","illinois",2018,0
"Campeche","Calkini","illinois",2019,0
"Campeche","Calkini","illinois",2020,0
"Campeche","Calkini","illinois",2021,0
"Campeche","Calkini","illinois",2022,0
"Campeche","Calkini","illinois",2023,1.3211261279e-05
"Campeche","Calkini","illinois",2024,0
"Campeche","Campeche","illinois",2010,2e-04
"Campeche","Campeche","illinois",2011,9.6127657529e-05
"Campeche","Campeche","illinois",2012,0.00012853057421
"Campeche","Campeche","illinois",2013,7.3622341927e-05
"Campeche","Campeche","illinois",2014,0.000157163865782
"Campeche","Campeche","illinois",2015,0.000221175613437069
"Campeche","Campeche","illinois",2016,0.000157738658590447
"Campeche","Campeche","illinois",2017,0.000149227004118665
"Campeche","Campeche","illinois",2018,0.000147549207660755
"Campeche","Campeche","illinois",2019,0.000173601064753197
"Campeche","Campeche","illinois",2020,0.00019024970273484
"Campeche","Campeche","illinois",2021,0.000160002560040961
"Campeche","Campeche","illinois",2022,0.000185965782296058
"Campeche","Campeche","illinois",2023,0.000158535135349
"Campeche","Campeche","illinois",2024,0.000150863694652
"Campeche","Candelaria","illinois",2010,0
"Campeche","Candelaria","illinois",2011,0
"Campeche","Candelaria","illinois",2012,0
"Campeche","Candelaria","illinois",2013,2.4540780642e-05
"Campeche","Candelaria","illinois",2014,0
"Campeche","Candelaria","illinois",2015,1.30103302021805e-05
"Campeche","Candelaria","illinois",2016,0
"Campeche","Candelaria","illinois",2017,0
"Campeche","Candelaria","illinois",2018,0
"Campeche","Candelaria","illinois",2019,1.44667553960998e-05
"Campeche","Candelaria","illinois",2020,0
"Campeche","Candelaria","illinois",2021,3.20005120081921e-05
"Campeche","Candelaria","illinois",2022,2.06628646995619e-05
"Campeche","Candelaria","illinois",2023,0
"Campeche","Candelaria","illinois",2024,4.5259108396e-05
"Campeche","Carmen","illinois",2010,2e-04
"Campeche","Carmen","illinois",2011,0.000112148933784
"Campeche","Carmen","illinois",2012,0.000144596895987
"Campeche","Carmen","illinois",2013,8.5892732248e-05
"Campeche","Carmen","illinois",2014,8.9807923304e-05
"Campeche","Carmen","illinois",2015,9.10723114152637e-05
"Campeche","Carmen","illinois",2016,4.73215975771342e-05
"Campeche","Carmen","illinois",2017,5.96908016474661e-05
"Campeche","Carmen","illinois",2018,5.90196830643019e-05
"Campeche","Carmen","illinois",2019,0.000101267287772698
"Campeche","Carmen","illinois",2020,0.00019024970273484
"Campeche","Carmen","illinois",2021,4.80007680122882e-05
"Campeche","Carmen","illinois",2022,4.13257293991239e-05
"Campeche","Carmen","illinois",2023,0.000105690090233
"Campeche","Carmen","illinois",2024,4.5259108396e-05
"Campeche","Champoton","illinois",2010,1e-04
"Campeche","Champoton","illinois",2011,8.0106381274e-05
"Campeche","Champoton","illinois",2012,3.2132643553e-05
"Campeche","Champoton","illinois",2013,8.5892732248e-05
"Campeche","Champoton","illinois",2014,0.000157163865782
"Campeche","Champoton","illinois",2015,9.10723114152637e-05
"Campeche","Champoton","illinois",2016,3.15477317180895e-05
"Campeche","Champoton","illinois",2017,0.000134304303706799
"Campeche","Champoton","illinois",2018,0.000132794286894679
"Campeche","Champoton","illinois",2019,7.23337769804988e-05
"Campeche","Champoton","illinois",2020,9.51248513674197e-05
"Campeche","Champoton","illinois",2021,6.40010240163843e-05
"Campeche","Champoton","illinois",2022,0.000144640052896934
"Campeche","Champoton","illinois",2023,0.000224591441745
"Campeche","Champoton","illinois",2024,0.000165950064117
"Campeche","Escarcega","illinois",2010,0
"Campeche","Escarcega","illinois",2011,0.000112148933784
"Campeche","Escarcega","illinois",2012,0
"Campeche","Escarcega","illinois",2013,6.1351951606e-05
"Campeche","Escarcega","illinois",2014,2.2451980826e-05
"Campeche","Escarcega","illinois",2015,3.90309906065416e-05
"Campeche","Escarcega","illinois",2016,6.30954634361789e-05
"Campeche","Escarcega","illinois",2017,2.98454008237331e-05
"Campeche","Escarcega","illinois",2018,2.9509841532151e-05
"Campeche","Escarcega","illinois",2019,2.89335107921995e-05
"Campeche","Escarcega","illinois",2020,4.75624256837099e-05
"Campeche","Escarcega","illinois",2021,3.20005120081921e-05
"Campeche","Escarcega","illinois",2022,0.000123977188197372
"Campeche","Escarcega","illinois",2023,0.000105690090233
"Campeche","Escarcega","illinois",2024,6.0345477861e-05
"Campeche","Hopelchen","illinois",2010,0
"Campeche","Hopelchen","illinois",2011,3.204255251e-05
"Campeche","Hopelchen","illinois",2012,0
"Campeche","Hopelchen","illinois",2013,3.6811170963e-05
"Campeche","Hopelchen","illinois",2014,0
"Campeche","Hopelchen","illinois",2015,1.30103302021805e-05
"Campeche","Hopelchen","illinois",2016,4.73215975771342e-05
"Campeche","Hopelchen","illinois",2017,0
"Campeche","Hopelchen","illinois",2018,0
"Campeche","Hopelchen","illinois",2019,1.44667553960998e-05
"Campeche","Hopelchen","illinois",2020,4.75624256837099e-05
"Campeche","Hopelchen","illinois",2021,1.60002560040961e-05
"Campeche","Hopelchen","illinois",2022,0
"Campeche","Hopelchen","illinois",2023,0
"Campeche","Hopelchen","illinois",2024,1.5086369465e-05
"Chiapas","Acacoyagua","illinois",2010,0
"Chiapas","Acacoyagua","illinois",2011,4.8063828765e-05
"Chiapas","Acacoyagua","illinois",2012,4.8198965329e-05
"Chiapas","Acacoyagua","illinois",2013,6.1351951606e-05
"Chiapas","Acacoyagua","illinois",2014,4.4903961652e-05
"Chiapas","Acacoyagua","illinois",2015,5.20413208087221e-05
"Chiapas","Acacoyagua","illinois",2016,6.30954634361789e-05
"Chiapas","Acacoyagua","illinois",2017,8.95362024711992e-05
"Chiapas","Acacoyagua","illinois",2018,8.85295245964529e-05
"Chiapas","Acacoyagua","illinois",2019,2.89335107921995e-05
"Chiapas","Acacoyagua","illinois",2020,7.13436385255648e-05
"Chiapas","Acacoyagua","illinois",2021,8.00012800204803e-05
"Chiapas","Acacoyagua","illinois",2022,6.19885940986858e-05
"Chiapas","Acacoyagua","illinois",2023,0.000118901351512
"Chiapas","Acacoyagua","illinois",2024,0.000196122803047
"Chiapas","Acala","illinois",2010,0
"Chiapas","Acala","illinois",2011,1.6021276255e-05
"Chiapas","Acala","illinois",2012,0
"Chiapas","Acala","illinois",2013,1.2270390321e-05
"Chiapas","Acala","illinois",2014,0
"Chiapas","Acala","illinois",2015,1.30103302021805e-05
"Chiapas","Acala","illinois",2016,0
"Chiapas","Acala","illinois",2017,1.49227004118665e-05
"Chiapas","Acala","illinois",2018,1.47549207660755e-05
"Chiapas","Acala","illinois",2019,0
"Chiapas","Acala","illinois",2020,0
"Chiapas","Acala","illinois",2021,3.20005120081921e-05
"Chiapas","Acala","illinois",2022,0
"Chiapas","Acala","illinois",2023,9.2478828954e-05
"Chiapas","Acala","illinois",2024,3.017273893e-05
"Chiapas","Acapetahua","illinois",2010,1e-04
"Chiapas","Acapetahua","illinois",2011,0.000160212762549
"Chiapas","Acapetahua","illinois",2012,0.000224928504868
"Chiapas","Acapetahua","illinois",2013,0.000134974293532
"Chiapas","Acapetahua","illinois",2014,0.000134711884956
"Chiapas","Acapetahua","illinois",2015,7.80619812130832e-05
"Chiapas","Acapetahua","illinois",2016,0.000141964792731403
"Chiapas","Acapetahua","illinois",2017,0.000149227004118665
"Chiapas","Acapetahua","illinois",2018,0.000147549207660755
"Chiapas","Acapetahua","illinois",2019,0.000115734043168798
"Chiapas","Acapetahua","illinois",2020,0.000166468489892984
"Chiapas","Acapetahua","illinois",2021,8.00012800204803e-05
"Chiapas","Acapetahua","illinois",2022,6.19885940986858e-05
"Chiapas","Acapetahua","illinois",2023,0.000251013964303
"Chiapas","Acapetahua","illinois",2024,0.000165950064117
"Chiapas","Amatan","illinois",2010,0
"Chiapas","Amatan","illinois",2011,1.6021276255e-05
"Chiapas","Amatan","illinois",2012,0
"Chiapas","Amatan","illinois",2013,0
"Chiapas","Amatan","illinois",2014,0
"Chiapas","Amatan","illinois",2015,1.30103302021805e-05
"Chiapas","Amatan","illinois",2016,4.73215975771342e-05
"Chiapas","Amatan","illinois",2017,0
"Chiapas","Amatan","illinois",2018,0
"Chiapas","Amatan","illinois",2019,2.89335107921995e-05
"Chiapas","Amatan","illinois",2020,0
"Chiapas","Amatan","illinois",2021,3.20005120081921e-05
"Chiapas","Amatan","illinois",2022,2.06628646995619e-05
"Chiapas","Amatan","illinois",2023,0.000369915315815
"Chiapas","Amatan","illinois",2024,6.0345477861e-05
"Chiapas","Amatenango De La Frontera","illinois",2010,0
"Chiapas","Amatenango De La Frontera","illinois",2011,3.204255251e-05
"Chiapas","Amatenango De La Frontera","illinois",2012,1.6066321776e-05
"Chiapas","Amatenango De La Frontera","illinois",2013,1.2270390321e-05
"Chiapas","Amatenango De La Frontera","illinois",2014,3.3677971239e-05
"Chiapas","Amatenango De La Frontera","illinois",2015,2.60206604043611e-05
"Chiapas","Amatenango De La Frontera","illinois",2016,6.30954634361789e-05
"Chiapas","Amatenango De La Frontera","illinois",2017,4.47681012355996e-05
"Chiapas","Amatenango De La Frontera","illinois",2018,4.42647622982265e-05
"Chiapas","Amatenango De La Frontera","illinois",2019,2.89335107921995e-05
"Chiapas","Amatenango De La Frontera","illinois",2020,9.51248513674197e-05
"Chiapas","Amatenango De La Frontera","illinois",2021,8.00012800204803e-05
"Chiapas","Amatenango De La Frontera","illinois",2022,0.000165302917596496
"Chiapas","Amatenango De La Frontera","illinois",2023,0.000184957657908
"Chiapas","Amatenango De La Frontera","illinois",2024,0.000256468280908
"Chiapas","Angel Albino Corzo","illinois",2010,0
"Chiapas","Angel Albino Corzo","illinois",2011,6.4085105019e-05
"Chiapas","Angel Albino Corzo","illinois",2012,6.4265287105e-05
"Chiapas","Angel Albino Corzo","illinois",2013,4.9081561284e-05
"Chiapas","Angel Albino Corzo","illinois",2014,7.8581932891e-05
"Chiapas","Angel Albino Corzo","illinois",2015,0.000104082641617444
"Chiapas","Angel Albino Corzo","illinois",2016,9.46431951542684e-05
"Chiapas","Angel Albino Corzo","illinois",2017,5.96908016474661e-05
"Chiapas","Angel Albino Corzo","illinois",2018,5.90196830643019e-05
"Chiapas","Angel Albino Corzo","illinois",2019,7.23337769804988e-05
"Chiapas","Angel Albino Corzo","illinois",2020,7.13436385255648e-05
"Chiapas","Angel Albino Corzo","illinois",2021,6.40010240163843e-05
"Chiapas","Angel Albino Corzo","illinois",2022,0.000144640052896934
"Chiapas","Angel Albino Corzo","illinois",2023,0.000118901351512
"Chiapas","Angel Albino Corzo","illinois",2024,0.000211209172513
"Chiapas","Arriaga","illinois",2010,1e-04
"Chiapas","Arriaga","illinois",2011,6.4085105019e-05
"Chiapas","Arriaga","illinois",2012,0.00012853057421
"Chiapas","Arriaga","illinois",2013,9.8163122569e-05
"Chiapas","Arriaga","illinois",2014,0.000213293817847
"Chiapas","Arriaga","illinois",2015,7.80619812130832e-05
"Chiapas","Arriaga","illinois",2016,0.000141964792731403
"Chiapas","Arriaga","illinois",2017,0.000119381603294932
"Chiapas","Arriaga","illinois",2018,0.000118039366128604
"Chiapas","Arriaga","illinois",2019,0.000231468086337596
"Chiapas","Arriaga","illinois",2020,0.00019024970273484
"Chiapas","Arriaga","illinois",2021,9.60015360245764e-05
"Chiapas","Arriaga","illinois",2022,0.000123977188197372
"Chiapas","Arriaga","illinois",2023,6.6056306396e-05
"Chiapas","Arriaga","illinois",2024,0.000196122803047
"Chiapas","Cacahoatan","illinois",2010,1e-04
"Chiapas","Cacahoatan","illinois",2011,0.000160212762549
"Chiapas","Cacahoatan","illinois",2012,9.6397930658e-05
"Chiapas","Cacahoatan","illinois",2013,0.00011043351289
"Chiapas","Cacahoatan","illinois",2014,8.9807923304e-05
"Chiapas","Cacahoatan","illinois",2015,0.000130103302021805
"Chiapas","Cacahoatan","illinois",2016,0.000126190926872358
"Chiapas","Cacahoatan","illinois",2017,0.000149227004118665
"Chiapas","Cacahoatan","illinois",2018,0.000147549207660755
"Chiapas","Cacahoatan","illinois",2019,0.000159134309357097
