"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","San Francisco Del Rincon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aguascalientes","San Jose De Gracia",8.93227069417747e-07,0,2.37439171052366e-07,4.58623324810283e-07,5.43355607053253e-05,2.76955734823273e-06,0,0,0,0,1.27058728782793e-06,0,0,8.5986856415783e-07,6.27382541667994e-07,0,6.96062495862649e-07,2.37439171052366e-07,0,0,0,0,2.09033814354979e-07,0,0,0,0,4.50993321167368e-07,1.54462919128856e-06,0,0,1.16670160081041e-06,0,0,0,2.09033814354979e-07,3.25829352317604e-06,2.1694491660095e-07,0,0,0,0,1.10650012092969e-06,5.85986590890589e-05,0,0,0,2.82356039416497e-06,0,3.1501737738634e-06,0
"Aguascalientes","Tepezala",2.09314912958036e-07,0,1.56088420858301e-06,1.32683580401659e-06,7.73934528001898e-05,5.88997225553123e-05,0,2.37439171052366e-07,0,0,6.67657139165262e-07,0,2.09314912958036e-07,2.65932151306728e-06,2.56647026447036e-06,4.54384087653316e-07,1.99477404178491e-06,4.18629825916072e-07,2.09314912958036e-07,0,0,0,0,0,2.09314912958036e-07,0,0,2.09033814354979e-07,8.52519659117973e-07,0,0,2.21284852765993e-06,0,2.15123120504023e-06,0,1.41261924617671e-06,6.3347099847405e-06,1.07357442847228e-06,4.46754084010402e-07,0,4.26259829558986e-07,0,2.09314912958036e-07,2.39050812645437e-05,7.90954684045666e-06,0,0,2.1694491660095e-07,0,0,1.08967773156728e-06
"Baja California","Ensenada",2.96487844110819e-06,2.8680742288192e-06,2.45403763364362e-05,3.01364349299153e-06,0.00120613542488492,1.84920225490719e-05,6.27663640271051e-07,6.67938237768318e-07,4.58623324810283e-07,0,1.14219762865272e-05,4.26259829558986e-07,8.35813448373828e-06,3.16796912896719e-05,9.39795359223571e-06,4.35050299846464e-06,1.24989185210044e-05,1.9547805428907e-06,6.27382541667994e-07,0,6.67657139165262e-07,4.50712222564311e-07,2.46174128164367e-06,4.66695980566069e-06,6.4292364755688e-07,3.62913963892565e-06,0,3.56993316905355e-06,6.18308224914853e-05,2.41678408209332e-07,3.29376668631023e-06,7.85768927562442e-06,4.54514100316027e-06,1.73052427221228e-05,0,1.35580853278194e-06,6.0236116342518e-06,4.29327714811711e-05,2.13258043126846e-06,0,9.46534851607353e-06,1.06946457571892e-06,5.43822153324041e-06,4.85260000250599e-05,2.72901380772786e-05,0,3.07682176970928e-06,1.80986747436786e-05,0,5.57205611587832e-06,6.35293643913965e-07
"Baja California","Guadalupe Victoria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baja California","Mexicali",4.28196958360759e-06,4.58623324810283e-07,0.000215809000191709,6.03180900996267e-06,0.00272525476201958,3.71150517421871e-05,6.88151393616677e-07,1.29108154227935e-06,4.18348727313015e-07,0,1.12748508148034e-05,1.14338395194101e-06,1.60405812630701e-05,5.18794262651768e-05,1.37819616352979e-05,1.01598622981513e-05,9.21025215327947e-06,2.87274110391683e-06,3.10112244851515e-06,2.09033814354979e-07,1.38449498808238e-06,4.50712222564311e-07,3.89046900577723e-06,4.13074523953931e-06,1.69712821598997e-06,4.94467357421032e-06,2.37439171052366e-07,1.17682385662041e-05,0.000224957190900014,0,3.045306745129e-06,1.56690226638935e-05,7.87960454767666e-06,1.50741779217131e-05,2.09314912958036e-07,1.34322538057649e-06,1.21378427151358e-05,3.33191497116313e-05,1.81810372268123e-06,2.09314912958036e-07,6.6591764553604e-06,0,7.92850273084692e-06,0.000101246348088119,5.18390695477261e-05,6.35293643913965e-07,3.56356935261389e-06,1.96112372652744e-05,0,1.44254526549227e-05,2.17568359804556e-06
"Baja California","Playas De Rosarito",0,0,2.41678408209332e-07,0,1.808552653831e-05,2.09033814354979e-07,0,0,0,0,0,0,0,1.07781366562925e-06,2.1694491660095e-07,0,4.26259829558986e-07,0,0,0,0,0,0,0,0,9.09616645977651e-07,0,0,1.1101719860187e-06,0,0,0,0,2.37439171052366e-07,0,0,2.1694491660095e-07,2.09033814354979e-07,0,0,2.41678408209332e-07,0,0,2.13569009915135e-06,6.75568241411233e-07,0,0,2.1694491660095e-07,0,2.09033814354979e-07,0
"Baja California","San Quintin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baja California","Tecate",0,0,5.04558246439082e-06,6.50834749802851e-07,0.000160499800267905,4.62527454028629e-06,2.09033814354979e-07,0,0,0,7.00301733019615e-07,4.33889833201901e-07,6.4292364755688e-07,3.02848435576659e-06,1.31977317244164e-06,6.96062495862649e-07,2.41678408209332e-07,4.26259829558986e-07,2.09033814354979e-07,0,4.26259829558986e-07,0,1.0941980673273e-06,4.18067628709958e-07,0,2.41678408209332e-07,0,4.50993321167368e-07,7.92157297031784e-06,0,2.09314912958036e-07,1.37686498443947e-06,8.64540614117303e-07,1.80680185394931e-06,0,0,6.27382541667994e-07,1.36823997078793e-06,0,0,2.37439171052366e-07,0,1.34789743053597e-06,8.69480238811896e-06,4.90128930883016e-06,0,2.1694491660095e-07,1.33998115342815e-06,0,6.4292364755688e-07,0
"Baja California","Tijuana",1.35095949740686e-05,1.53219775328257e-06,7.79215274311607e-05,1.57815253337436e-05,0.00374457580077674,6.32298186556152e-05,3.02101124118497e-06,1.57642531447189e-06,2.1694491660095e-07,0,4.07893817011065e-05,4.46472985407345e-07,1.88863225033049e-05,0.000112711935837044,2.29753756722595e-05,9.37531860323088e-06,2.51876448477793e-05,6.77211996883196e-06,2.44491889228126e-06,2.37439171052366e-07,4.02219267742417e-06,1.11413012457261e-06,9.21730423276082e-06,1.87064048987258e-05,2.92177527433108e-06,1.66771376075451e-05,0,1.65502362720785e-05,0.000235440531263083,4.46472985407345e-07,8.78315420277316e-06,2.11107695228853e-05,1.72572052499367e-05,4.8753338751934e-05,4.33889833201901e-07,2.86355389305918e-06,1.75094643819468e-05,5.88166136850895e-05,6.21271339136148e-06,2.1694491660095e-07,1.10621300390891e-05,8.76972052123298e-07,1.93246035481042e-05,0.000213286841751784,0.000102002461408664,0,7.14691904827363e-06,3.81685438271932e-05,4.18629825916072e-07,2.69486910683307e-05,7.30535425147405e-06
"Baja California Sur","Comondu",4.74878342104732e-07,0,3.62857744171954e-06,4.26259829558986e-07,0.000133880714640454,4.20777428364429e-06,0,4.46472985407345e-07,2.1694491660095e-07,0,2.19928752037987e-06,0,6.84193255062768e-07,4.57382745846071e-06,1.14338395194101e-06,2.09653140263642e-06,2.85916294170276e-06,0,2.09033814354979e-07,0,2.09314912958036e-07,0,4.46472985407345e-07,2.01455438483076e-06,2.09314912958036e-07,4.50993321167368e-07,0,2.1694491660095e-07,9.23201196424896e-06,0,4.46754084010402e-07,1.35948039787094e-06,1.07681348075878e-06,4.21300853080988e-06,0,6.926717293767e-07,1.06183457207601e-06,4.63883554756636e-06,1.14338395194101e-06,0,4.46754084010402e-07,0,2.60350580968113e-06,1.54426165032832e-05,4.89506005165596e-06,0,1.33163723837967e-06,3.971464681866e-06,0,1.35948039787094e-06,2.09314912958036e-07
"Baja California Sur","La Paz",1.58518488738888e-06,0,9.38916937061811e-06,6.63699000611352e-07,0.000133379023341078,6.98778502993792e-06,0,4.18348727313015e-07,0,0,5.31440378897759e-06,0,1.80595338327829e-06,1.46349244569421e-05,2.47317770964104e-06,6.96062495862649e-07,1.59352880243736e-06,6.60027135522347e-07,6.96062495862649e-07,0,2.37439171052366e-07,6.92390630773644e-07,1.37658388583641e-06,1.09391696872425e-06,2.41678408209332e-07,1.63041263344868e-06,0,6.55787898365381e-07,1.04080614118616e-05,0,6.60027135522347e-07,3.31087017427569e-06,1.17941931228131e-06,1.01713158810827e-05,2.41678408209332e-07,2.37439171052366e-07,2.17907436453151e-06,3.71028185435203e-06,9.2982980182601e-07,0,1.33926724202259e-06,0,1.73684061628113e-06,3.38448612133125e-05,1.238273801391e-05,2.1694491660095e-07,1.36795887218488e-06,1.61826229404574e-06,0,9.05377408820684e-07,0
"Baja California Sur","Loreto",0,0,0,0,2.20832819189991e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54384087653316e-07,2.09314912958036e-07,0,0,0,0,0,0
"Baja California Sur","Los Cabos",0,0,4.54384087653316e-07,0,1.34107812679236e-05,4.26259829558986e-07,0,0,0,0,1.96269681999852e-06,0,0,6.27101443064937e-07,2.1694491660095e-07,0,0,0,0,0,0,0,2.09033814354979e-07,0,0,0,0,2.09314912958036e-07,1.11102045668972e-06,0,0,4.50993321167368e-07,2.1694491660095e-07,3.84637082899151e-06,0,0,0,0,0,0,6.83912156459711e-07,0,2.41678408209332e-07,2.50653621490096e-06,2.22726006427475e-06,0,2.1694491660095e-07,2.09033814354979e-07,0,2.1694491660095e-07,0
"Baja California Sur","Mulege",4.50712222564311e-07,0,1.56484234713692e-06,9.37740904071981e-07,3.71055919261563e-05,0,0,0,0,0,2.39758166320904e-06,0,4.2597873095593e-07,8.9294597081469e-07,2.09314912958036e-07,0,0,2.41678408209332e-07,4.18067628709958e-07,0,0,0,6.63699000611352e-07,2.41678408209332e-07,0,2.09033814354979e-07,0,6.88151393616677e-07,2.01088251974176e-06,0,4.26259829558986e-07,2.09033814354979e-07,6.67657139165262e-07,2.53579004226937e-06,0,2.09314912958036e-07,0,1.8028437153954e-06,1.57275344938289e-06,0,5.18450332687817e-06,0,6.63417902008296e-07,3.25773132596993e-06,1.79804228103232e-06,0,4.58623324810283e-07,1.83492611204364e-06,0,2.09314912958036e-07,0
