"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Puebla","Zoquitlan",0.00629086998006181,0,0.00441169594567986,0.00270860094232532,0.526469632901227,0.00688595692378928,0.00153941647010668,0.0129327686431584,0,0.0329806825379084,0.0157837838709778,0,0.00348275236560093,0.040060453047769,0.0455825592978998,0.00696274632161339,0.00455754396613118,0.000750197892784517,0.00267160186476959,0,0,0,0.000777544308641662,0.0112516801404051,0.0192550967103653,0,0,0,0.0375975987560328,0,0.0197411311540454,0,0.0432870566343611,0.0204690233141327,0,0.00441586402809089,0.00255970838407133,0.00997590945701967,0.000750197892784517,0,0.0305848306017456,0,0.00956332136551239,0.0325368930649125,0.00747356224430995,0,0.0174699542209998,0.0138559755089981,0,0.00436338924176798,0
"Queretaro","Amealco De Bonfil",0.00474195326264214,0.00016471888442087,0.00690442725113405,0.00482126176246221,0.297752973775185,0.00634693815938511,0,0.00028784903686323,0,0.0236929339910046,0.0155072979744062,0.000213454290889058,0.00182221786081835,0.0216547352967434,0.0256912610646044,0.00519737275435413,0.0096469624591014,0.001675042362257,0.00540402063706729,0.000108153328075461,0.000582221993707908,0.000501922366446175,0.00138622395373212,0.00410235898994811,0.000757942455604499,0.0031905691779157,0.000257801838669265,0.0996621520817823,0.044588548641312,0.000562671093215016,0.00283912632083541,0.00174730192014832,0.00322448269596103,0.0369660942714029,0.000879847783422244,0.00348967131868419,0.011028014245943,0.0171501350134805,0.00110748452303505,0,0.00350519510966783,0.000312655961187879,0.0433899663470966,0.177674255054,0.0245512771753849,8.86124802921746e-05,0.0107157394113835,0.0106278386517809,0.000191148973625219,0.0629956053039031,0.000289560695017754
"Queretaro","Arroyo Seco",0.00765997884893311,0,0.000977270822322364,0.0140174763861735,0.0527251819501175,0.00384964962618509,0.00286936318753358,0,0,0.0615077236175133,0.0325276577227837,0,0.00172921646780033,0.009064296030664,0.00469897437618706,0.00103373363938631,0.0136173377701557,0.00347166687020493,0.0163739704239958,0,0.00464871060974884,0.000593098982058138,0.00385825420839918,0.000694245272241451,0.0361661530057649,0.00301077609862569,0,0.00197324177549655,0.000826264626858266,0.000170122347863497,0.00801015377790587,0.00295761574724917,0.00373278937352844,0.0351395618627095,0,0.00298743618173371,0.0126151682084498,0.000899525482549431,0.00139937246405007,0,0.00886583075681523,0,0.0380273605002552,0.593038823578591,0.000710228228105391,0,0.00878670530895329,0.000529885737349996,0,0.00423517812474094,0
"Queretaro","Cadereyta De Montes",0.0391422113210313,8.95966672833735e-05,0.00525789224059581,0.00218922848651166,0.2408873048342,0.00566366820449348,0.000954390931825243,0.00109024478754524,9.12724275844868e-05,0.143287991394584,0.085557414116508,0.000810969316867042,0.010244755387585,0.0114244884674946,0.0464990640429447,0.000902448630478613,0.00253912240501124,0.00484171250514191,0.00291271468803001,0,0.00164826121766704,0,0.00240276425950708,0.00336794156834808,0.00600144560799923,0.00172100445643792,0,0.00198307468159789,0.00742134470959435,0.000520957130495829,0.00710036736057284,0.00546613850179699,0.0086177021619781,0.0333015911044805,0,0.00290146352795216,0.00924409865403753,0.0214384527276584,0.049095685332119,0,0.0264742587798296,9.42409062597772e-05,0.0219232387318256,0.158169610189515,0.00378294541203913,0,0.00801896664262487,0.0124592120909755,0.000191090229263853,0.00193493891117262,0.000332714248535245
"Queretaro","Colon",0.00160584747003366,0,0.0078279918216694,0.00417961647131288,0.398418230744653,0.00983818837428596,0.010673434754278,0.0120476377513426,0.000501560395321505,0.143736094278746,0.015519657905084,0.000372276805071753,0.00100270259434604,0.0158557800169853,0.00185218998871678,0.000955077573105688,0.00138444790908214,0,0.00637828216176215,0,0.00304803588332201,0,0.00236164966588695,0.0108306877495176,0.00243581767515316,0.000960278955451512,0,0.0171567579674051,0.0324798950900047,0,0.000449855050677202,0.00273401847331961,0.00351705801882215,0.0209873133435501,0,0.00833785777686158,0.00243293064773128,0.010749687020678,0.00617444933757055,0,0.00785708005295033,0,0.0425609548639227,0.155722420851375,0.00192976823432223,0,0.0246836659274114,0.00801701265047052,0,0.00242378774779974,0
"Queretaro","Corregidora",0.00596901025920062,0,0.00650171789417464,0.0293879117811984,0.0979915166930307,0.00674349845804016,0,0,0,0.0877925607257328,0.0343245913553571,0,0.00250319698873054,0.0188079050797705,0.00325021646976369,0.000692758916024836,0.00118024636523173,0.00354667101530247,0.0168129145190329,0,0.00368395164119085,0.000692758916024836,0.00712555214673245,0,0.00280533768837088,0.00265323332703169,0,0.00181035198665378,0.00182429186332332,0.000692758916024836,0.00376372883589499,0.00138186452320914,0.00122437430381684,0.0513819480041819,0,0.000487487449206898,0.00628538857011717,0.00260623882702597,0.00125065092309006,0,0.00817522184031419,0,0.0198168927883192,0.531090285551582,0.00815374401409454,0,0.0203659504645863,0.00452658282814198,0,0.00173813837229696,0.00095854969817814
"Queretaro","El Marques",0.00312285536002759,0,0.00576823633165197,0.00915787919879047,0.140007856828145,0.0213460167577333,0.00466126073748409,0.000489770961759203,0,0.0538372243313006,0.014971687532373,0,0.00577511315500352,0.0209112912530722,0.00429777043822486,0.000489770961759203,0.00123569832135394,0.00326988641520475,0.00217573487725152,0.000974376245984581,0.000865768144615429,0.0104128995019899,0.00172600890577406,0.010234516891776,0.0274631306434708,0.00193280006895593,0.00299405075562562,0.00958385865885636,0.013938797845379,0.0182908641610956,0.000745927359594743,0.00467688253018883,0.00139399280242025,0.0733090315099093,0.00048718812299229,0.00350604522484118,0.0164647510026137,0.0149497658394923,0.00272932657725508,0,0.00335446917832867,0,0.0532257493173482,0.367127958416277,0.000401820105368627,0,0.0118238827211825,0.0492544788056568,0.000416467360188801,0.00572590214170426,0.000471235699979054
"Queretaro","Ezequiel Montes",0.00106690857490666,0,0.00257381903306928,0.00327836028021724,0.724660890240192,0.00365347035358832,0,0.000333674090235005,0,0.0363494852210701,0.00550308780766471,0.000379016665947208,0.00105744207736368,0.00597059443078945,0.00698864623293406,0.00265308122867415,0.00262837840813342,0,0,0,0.00158024940343777,0,0.00078688785607493,0.00833435524756854,0.000405108298853298,0.0189926190686636,0.000808360219042582,0.000333674090235005,0.0147619939195819,0,0,0.00034630233343492,0.00522386455073399,0.00973402207019372,0,0.00154215829669492,0.00613657019267928,0.0479843107021457,0.00707310645540706,0,0.00379265524597123,0,0.00147178695877931,0.0406346008130439,0.0028565527887166,0,0.00226329353264988,0.0271750747206132,0,0.000665598590693792,0
"Queretaro","Huimilpan",0.0141508480807284,0,0,0.0818068868109288,0.0318988400749358,0.00368053824245482,0,0,0,0.0417177251245599,0.0688598194531734,0,0.00235732053760175,0.00622119598736821,0.002546797845844,0.0015578796025813,0.00509295162911225,0.00777007088143596,0.0495815377945285,0,0.00045378091364587,0.000625913880764229,0.00247806151912217,0.000737152117862881,0.00375160526927744,0.00537838155607905,0.000172549087341273,0.0012630452499612,0.00225133815976989,0,0.000662129878609853,0.00224983137122706,0.000565683671075196,0.0437999152314939,0.000344188225937567,0.00281122162413593,0.0156375109267908,0.00115078531311034,0.0010551871473955,0.0001689083391132,0.0310899394152443,0,0.0277939440203142,0.522659355916562,0.000857565420556209,0.000121421049235489,0.00771767725668491,0.0059077854990649,0,0.000883801535258624,0.0001689083391132
"Queretaro","Jalpan De Serra",0.00988370847530021,0,0.00313315550315231,0.0216156020266495,0.0232647344097331,0.00660286036441607,0.00091528143253951,0.000830656834029222,0.000178156693639605,0.125060886654874,0.0607057004299116,0,0.00621228506104895,0.00916656616479108,0.00928880147954498,0.000769854084391489,0.0106471117281738,0.00394197900621048,0.0281950533382692,0.000150830698222915,0.00263979537094719,0.000194194841284238,0.0127800120722736,0.000972289364853403,0.00957123540102707,0.00353792443515359,0.000215793964142829,0.00477281768634283,0.00137623697636582,0.000810434084901753,0.00357863339909035,0.00450170750266169,0.0029503964794538,0.0628623661525931,0,0.00843972150533807,0.0551526424909792,0.000561823580286658,0.00290431688133201,0.00135894453369335,0.00959036149620127,0,0.0321759766320293,0.437205944996426,0.00121293747174934,0,0.01626302427627,0.00159464986296456,0.000103346507234752,0.00200081479508204,0.000108432854424224
