state,municipality,year,quarter,remittances_musd,mean_r,sd_r,outlier,remittances_kusd,asinh_remittances,mean_pga,event
Coahuila,Viesca,2016,3,0.27525525942471,0.329088531444872,0.131133404249987,FALSE,275.25525942471,6.31084936343057,0,
Coahuila,Viesca,2016,4,0.197450363579506,0.329088531444872,0.131133404249987,FALSE,197.450363579506,5.97864082205638,0,
Coahuila,Viesca,2017,1,0.234927273636148,0.329088531444872,0.131133404249987,FALSE,234.927273636148,6.15242770262617,0,
Coahuila,Viesca,2017,2,0.393112917088636,0.329088531444872,0.131133404249987,FALSE,393.112917088636,6.66724568972032,0,
Coahuila,Viesca,2017,3,0.249033773121922,0.329088531444872,0.131133404249987,FALSE,249.033773121922,6.21073973392992,0,2017_M7.1_matzaco
Coahuila,Viesca,2017,4,0.200214056444087,0.329088531444872,0.131133404249987,FALSE,200.214056444087,5.99254049356932,0,
Coahuila,Viesca,2018,1,0.290961600667458,0.329088531444872,0.131133404249987,FALSE,290.961600667458,6.36634143557753,0,2018_M7.2_pinotepa
Coahuila,Viesca,2018,2,0.373670599377295,0.329088531444872,0.131133404249987,FALSE,373.670599377295,6.61652363000293,0,
Coahuila,Viesca,2018,3,0.303500246566809,0.329088531444872,0.131133404249987,FALSE,303.500246566809,6.40853231753477,0,
Coahuila,Viesca,2018,4,0.306355179328107,0.329088531444872,0.131133404249987,FALSE,306.355179328107,6.41789498987535,0,
Coahuila,Viesca,2019,1,0.213223890999248,0.329088531444872,0.131133404249987,FALSE,213.223890999248,6.05549542442855,0,2019_M6.7_puerto_madero
Coahuila,Viesca,2019,2,0.339621419031433,0.329088531444872,0.131133404249987,FALSE,339.621419031433,6.52098087180792,0,
Coahuila,Viesca,2019,3,0.296547809714884,0.329088531444872,0.131133404249987,FALSE,296.547809714884,6.38535847574507,0,
Coahuila,Viesca,2019,4,0.364201986028129,0.329088531444872,0.131133404249987,FALSE,364.201986028129,6.59085768571537,0,
Coahuila,Viesca,2020,1,0.363789689355617,0.329088531444872,0.131133404249987,FALSE,363.789689355617,6.58972499375028,0,
Coahuila,Viesca,2020,2,0.666169699828789,0.329088531444872,0.131133404249987,FALSE,666.169699828789,7.19469218652999,0,2020_M7.4_Santa_Maria_Xadani
Coahuila,Viesca,2020,3,0.358071437576737,0.329088531444872,0.131133404249987,FALSE,358.071437576737,6.57388164319948,0,
Coahuila,Viesca,2020,4,0.33539461296165,0.329088531444872,0.131133404249987,FALSE,335.39461296165,6.50845719070785,0,
Coahuila,Viesca,2021,1,0.40061862192185,0.329088531444872,0.131133404249987,FALSE,400.61862192185,6.68615864546284,0,
